rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
88,교육은 유전을 이길 수 있는가,"안도 주코, 허영은",알레,2026년 03월,22000,19800,10.0,	9791141183042,https://www.yes24.com/product/goods/183535629
89,숫자 한국,박한슬,사이언스북스,2025년 01월,19500,17550,9.4,	9791194087069,https://www.yes24.com/product/goods/141896055
90,과학을 보다 3,"김범준, 지웅배, 이대한, 정영진",알파미디어,2025년 02월,19800,17820,9.9,	9791191122862,https://www.yes24.com/product/goods/141892445
91,모든 것은 예측 가능하다,"톰 치버스, 홍한결",김영사,2025년 01월,23800,21420,9.9,	9791173320149,https://www.yes24.com/product/goods/140998072
92,게으른 자를 위한 수상한 화학책,이광렬,블랙피쉬,2024년 03월,17500,15750,9.7,	9788968334498,https://www.yes24.com/product/goods/125594307
93,운동화 신은 뇌,"존 레이티, 에릭 헤이거먼, 이상헌, 김영보",녹색지팡이,2023년 10월,16000,14400,9.2,	9791186552797,https://www.yes24.com/product/goods/122756541
94,하늘과 바람과 별과 인간,김상욱,바다출판사,2023년 05월,17800,16020,9.3,	9791166891496,https://www.yes24.com/product/goods/118680704
95,아주 위험한 과학책,"랜들 먼로, 이강환",시공사,2023년 04월,23000,20700,9.9,	9791169257176,https://www.yes24.com/product/goods/118468472
96,이토록 굉장한 세계,"에드 용, 양병찬",어크로스,2023년 04월,29000,26100,9.7,	9791167740946,https://www.yes24.com/product/goods/118164947
97,바다에 대한 예의 예의,주현희,지성사,2021년 12월,8000,7200,,	9788978894845,https://www.yes24.com/product/goods/105909909
