rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
12,수업에 바로 쓸 수 있는 학습과학 6단계 학습 모형,"브라이언 굿윈, 토니아 깁슨, 크리스틴 룰로, 이찬승",교육을바꾸는사람들,2024년 12월,23000,20700,10.0,	9788997724390,https://www.yes24.com/product/goods/141229490
13,첫 1년 움직임의 비밀,마리안 헤름센-판 완로이,푸른씨앗,2024년 01월,18000,16200,9.3,	9791186202753,https://www.yes24.com/product/goods/124472741
14,캠벨 생명과학 12판,"Jane B. Reece, Peter V. Minorsky, Steven A. Wasserman, Michael L. Cain, Lisa A. Urry, 정보 더 보기/감추기, Jane B. Reece, Peter V. Minorsky, Steven A. Wasserman, Michael L. Cain, Lisa A. Urry, 닐 캠벨, 전상학",바이오사이언스,2022년 03월,60000,60000,9.9,	9788968241260,https://www.yes24.com/product/goods/108043704
15,교실에서 바로 실천하는 사회정서교육,"김민아, 김민정, 김미현, 한혜원, 조열음",학지사,2025년 08월,27000,27000,,	9788999734939,https://www.yes24.com/product/goods/153507905
16,개념 기반 탐구학습의 실천,"Carla Marschall, Rachel French, 신광미, 강현석",학지사,2021년 09월,22000,22000,8.0,	9788999725050,https://www.yes24.com/product/goods/104064824
17,이거 좋은 질문이야!,"에릭 M. 프랜시스, 정혜승, 박소희",사회평론아카데미,2020년 11월,20000,20000,10.0,	9791189946784,https://www.yes24.com/product/goods/95306665
18,요즘 바이브 코딩 클로드 코드 완벽 가이드,최지호,골든래빗,2025년 09월,24000,21600,8.4,	9791194383437,https://www.yes24.com/product/goods/151850127
19,뉴만 kinesiology : 근육뼈대계통의 기능해부학 및 운동학,"도널드 뉴만, 채윤원",범문에듀케이션,2025년 09월,67000,67000,9.8,	9791159435188,https://www.yes24.com/product/goods/151167821
20,Do it! LLM을 활용한 AI 에이전트 개발 입문,이성용,이지스퍼블리싱,2025년 05월,35000,31500,9.7,	9791163037057,https://www.yes24.com/product/goods/146036009
21,맨큐의 경제학 연습문제풀이,"그래고리 맨큐, 이병락",센게이지러닝(Cengage Learning),2025년 04월,18000,17640,9.5,	9788962185782,https://www.yes24.com/product/goods/144445836
22,개념기반 교육과정 및 수업,"린 에릭슨, 온정덕",학지사,2019년 01월,17000,17000,10.0,	9788999719110,https://www.yes24.com/product/goods/69248592
23,전수환 공기업 경영학 개념심화,전수환,밀더북,2026년 01월,47000,44650,10.0,	9791193173411,https://www.yes24.com/product/goods/175449969
24,IFRS 중급회계 1,"김기동, 김태동",sam&books(샘앤북스),2026년 01월,32000,31040,10.0,	9791156265856,https://www.yes24.com/product/goods/171542180
25,렛유인 한권으로 끝내는 전공·직무 면접 반도체 이론편,"공지훈, 정건화, 유제규, 렛유인연구소",렛유인,2023년 05월,32000,28800,10.0,	9791192388236,https://www.yes24.com/product/goods/118585314
26,뇌교육 원론,이승헌,한문화,2026년 04월,20000,18000,,	9788956995038,https://www.yes24.com/product/goods/183794498
27,현대 심리치료와 상담 이론,권석만,학지사,2025년 06월,29000,29000,10.0,	9788999734502,https://www.yes24.com/product/goods/148692433
28,한국전문소생술(KALS),대한심폐소생협회,군자출판사,2021년 11월,10000,9000,9.8,	9791159557712,https://www.yes24.com/product/goods/104844528
29,무엇이 우리 학생들을 좋은 독자로 만드는가,"피터 애플러백, 조병영, 장성민, 이채윤, 최인찬, 정보 더 보기/감추기, 피터 애플러백, 조병영, 장성민, 이채윤, 최인찬, 김가은, 박민진, 권도형",사회평론아카데미,2026년 02월,18000,18000,,	9791167072276,https://www.yes24.com/product/goods/182291399
30,2026 간호사 국가고시 5일 완성 파이널 모의고사,"주선희, 간호수험연구소",홍지문,2025년 11월,29000,26100,10.0,	9791163612841,https://www.yes24.com/product/goods/167477798
31,혁신적 학생평가,"Dylan Wiliam, 노민엽",학지사,2026년 03월,17000,17000,,	9788999736803,https://www.yes24.com/product/goods/184670892
32,2026 변호사시험법전,현암사 법전부,현암사,2026년 03월,27000,25650,10.0,	9788932324876,https://www.yes24.com/product/goods/182296294
33,IB 및 국가 교육과정 실천을 위한 개념 기반 문해력 수업,"Lois A. Lanning, Tiffanee Brown, 김규대, 김희정, 박진아, 정보 더 보기/감추기, Lois A. Lanning, Tiffanee Brown, 김규대, 김희정, 박진아, 박화정, 최정애",학지사,2026년 01월,19000,19000,10.0,	9788999736162,https://www.yes24.com/product/goods/175953625
34,작문 교육론,"박찬흥, 이수진, 이재기, 박영민, 가은아, 권태현, 박종임",역락,2025년 10월,29000,29000,10.0,	9791173962097,https://www.yes24.com/product/goods/155587457
