rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
76,바울과 로마 황제 가문의 신격화 현상,"D. 클린트 버네트, 노동래",새물결플러스,2026년 08월,38000,34200,,	9791161293196,https://www.yes24.com/product/goods/195041281
77,교회의 선교,크레이그 오트,CLC(기독교문서선교회),2026년 08월,16000,14400,,	9788934129905,https://www.yes24.com/product/goods/195034388
78,교회를 믿사오며,박승찬,CLC(기독교문서선교회),2026년 08월,13000,11700,,	9788934129899,https://www.yes24.com/product/goods/195034386
79,북한에서의 시련,"비트가르 돈도르퍼, 빌리브로르트 드리버, 박영구",분도출판사,2026년 07월,10000,9500,,	9788941926153,https://www.yes24.com/product/goods/195034384
80,생각의 3대 통로,"전광훈, 류금주",뉴퓨리턴,2026년 08월,18000,16200,,	9791124200094,https://www.yes24.com/product/goods/195031301
81,황금 이삭 줍기,이호명,좋은땅,2026년 07월,17000,15300,,	9791138861489,https://www.yes24.com/product/goods/195030923
82,서사로 읽는 모세오경 (하),이정학,하담북스,2026년 07월,17000,15300,,	9791193738252,https://www.yes24.com/product/goods/195030505
83,서사로 읽는 모세오경 (상),이정학,하담북스,2026년 07월,17000,15300,,	9791193738238,https://www.yes24.com/product/goods/195030481
84,기독교인을 위한 제자훈련,"김요환, 김현우, 이찬영, 장현우, 유성엽, 정보 더 보기/감추기, 김요환, 김현우, 이찬영, 장현우, 유성엽, 정요엘",자유인의숲,2026년 07월,12000,11400,,	9791190664172,https://www.yes24.com/product/goods/195029567
85,제자훈련으로 승부하는 목회,오정호,두란노,2026년 08월,18000,16200,,	9788953153509,https://www.yes24.com/product/goods/195029554
86,할아버지가 들려줄게,홍현석,작가의 집,2026년 08월,12000,10800,,	9791124565292,https://www.yes24.com/product/goods/195026904
87,스미스 위글스워스처럼 성령의 능력을 받으려면,임은묵,예찬사,2026년 07월,18000,16200,,	9788974395476,https://www.yes24.com/product/goods/195026773
88,말리니비자야 탄트라,김은재,지혜의나무,2026년 08월,25000,22500,10.0,	9791185062754,https://www.yes24.com/product/goods/195026090
89,"오늘도 나는, 결혼에 한 표를 던진다",정지혜,고상서원,2026년 09월,17000,15300,,	9791199824416,https://www.yes24.com/product/goods/194923585
91,성경 대신 젖병을 두 번째 이야기,김은진,훈훈,2026년 08월,18000,17100,,	9791199912960,https://www.yes24.com/product/goods/194922809
