rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
89,고양이와 용 5,"아마라, 사사키 이즈미, 김동수",미스터블루,2026년 07월,8000,7200,,	9791138068871,https://www.yes24.com/product/goods/192565328
90,YBM 실전토익 RC 1000 Vol.2,,YBM(와이비엠),2026년 06월,18000,16200,,	9788917244182,https://www.yes24.com/product/goods/192565307
91,YBM 실전토익 LC 1000 Vol.2,,YBM(와이비엠),2026년 06월,18000,16200,,	9788917244175,https://www.yes24.com/product/goods/192565279
92,대전 감사합니다 8,에지마 에리,영상출판미디어,2026년 07월,8000,7200,,	9791138068888,https://www.yes24.com/product/goods/192565278
93,코믹 예를 들어 라스트 던전 앞 마을의 소년이 초반 마을에서 사는 듯한 이야기 10,"사토 토시오, 후세마치 하지메, JYH",영상출판미디어,2026년 07월,6000,5400,,	9791138068826,https://www.yes24.com/product/goods/192565255
94,코스만 첼로 연습곡,"Bernhard Cossmann, Walter Davis",한국음악사,2013년 08월,11000,11000,,	9788972262282,https://www.yes24.com/product/goods/192565245
95,비주얼 내러티브로 보는 일본 애니메이션,하혜주,제이앤씨(J&C),2026년 07월,28000,26600,,	9791159172670,https://www.yes24.com/product/goods/192565238
96,충청북도 문화유산 이야기,나곽주,보민출판사,2026년 02월,16000,14400,,	9791169575041,https://www.yes24.com/product/goods/192565236
97,어리석은 천사는 악마와 춤춘다 15,"아즈마 사와요시, 이수연",데이즈엔터,2026년 07월,5500,4950,,	9791138068833,https://www.yes24.com/product/goods/192565204
98,2027 컴팩트 정부회계,손보승,한국세무정보,2026년 06월,25000,22500,,	9791193725467,https://www.yes24.com/product/goods/192565194
99,시니어 컬러링 필사북 어린왕자,"앙투안 드 생텍쥐페리, 서상원",스타로고(starlogo),2026년 05월,20000,18000,,	8809487620211,https://www.yes24.com/product/goods/192565189
100,이웃집 마왕 2,"유키노시타 나치, 마츠토모 미캉",미스터블루,2026년 07월,6000,5400,,	9791138068864,https://www.yes24.com/product/goods/192565184
