rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
77,그리스 음식 문화기행 2,전경무,자미로,2025년 10월,22500,20250,,	9791199479302,https://www.yes24.com/product/goods/192987394
78,앙코르톰의 고고학자들,"안신원, 이화종, 소상영, 이정철, 류대협, 정보 더 보기/감추기, 안신원, 이화종, 소상영, 이정철, 류대협, 신다연, 구민석, 하재웅, 서예원, 오영주",홍림,2026년 07월,17500,15750,,	9788969340658,https://www.yes24.com/product/goods/192877842
79,일본 현지 슈퍼마켓 대백과,"스가와라 요시미, 이혜윤",클,2026년 07월,18000,16200,,	9791194374862,https://www.yes24.com/product/goods/192876184
80,"내 손으로, 치앙마이",이다,반비,2026년 06월,32500,29250,,	9791124336861,https://www.yes24.com/product/goods/192871432
81,베스트 프렌즈 오카야마·구라시키,오원호,중앙북스(books),2026년 07월,15000,13500,10.0,	9788927881780,https://www.yes24.com/product/goods/192693547
82,에이든 우리나라 서울 여행지도,"타블라라사, 이정기",타블라라사,2026년 07월,19800,17820,10.0,	9791124307083,https://www.yes24.com/product/goods/192643906
83,마침표에서 쉼표로,유영근,라이프어리,2026년 06월,25000,22500,,	9791199571655,https://www.yes24.com/product/goods/192549774
84,여행과 오브제,김현지,북심,2026년 06월,18000,16200,10.0,	9791198415752,https://www.yes24.com/product/goods/192471750
85,발효 예술 기행 나고야편,이준호,온,2026년 05월,20000,18000,,	9791193531051,https://www.yes24.com/product/goods/192471251
86,디스 이즈 스위스,심상은,테라(TERRA),2026년 06월,21000,18900,10.0,	9791192767505,https://www.yes24.com/product/goods/192468483
87,라오스 스푼,"정유은, 이관택",소장각,2026년 06월,24000,21600,,	9791194108177,https://www.yes24.com/product/goods/192470417
88,리얼 스페인,성혜선,한빛라이프,2026년 06월,20000,18000,10.0,	9791124656006,https://www.yes24.com/product/goods/192457248
89,미지의 세계,유성관,일토,2026년 06월,17000,15300,,	9791195611980,https://www.yes24.com/product/goods/192368076
90,지나치게 산문적인 거리,이광호,난다,2026년 06월,18000,16200,,	9791124065525,https://www.yes24.com/product/goods/192284578
91,미국 NIW 영주권 취득 실무 가이드,박현경,다윈의서재,2026년 06월,79000,79000,,	9791193200919,https://www.yes24.com/product/goods/192283946
92,다시 떠나는 북유럽,나영주,책과나무,2026년 07월,19000,17100,10.0,	9791167528209,https://www.yes24.com/product/goods/192207267
93,리얼 나고야,"최영근, 나보영",한빛라이프,2026년 06월,18000,16200,,	9791124656013,https://www.yes24.com/product/goods/192147983
94,"나마스테, 인도 와인",김성현,호밀밭,2026년 06월,22500,20250,10.0,	9791168262638,https://www.yes24.com/product/goods/192127537
95,"지나간 계절 모두, 북해도",민병훈,안온북스,2026년 06월,16800,15120,,	9791192638881,https://www.yes24.com/product/goods/192123595
96,프렌즈 홋카이도,"정꽃나래, 정꽃보라",중앙북스(books),2026년 07월,19500,17550,9.9,	9788927881728,https://www.yes24.com/product/goods/192123593
97,백록담 정기받아 대작가 되자,김복희,안온북스,2026년 06월,16800,15120,,	9791192638874,https://www.yes24.com/product/goods/192123591
98,나는 두 가지 신분으로 살아가려 합니다,송지원,미다스북스(리틀미다스),2026년 06월,18500,16650,10.0,	9791173559952,https://www.yes24.com/product/goods/192122242
99,예순에 홀로 영국 여행,권수용,BOOKK(부크크),2026년 06월,16200,16200,,	9791112212788,https://www.yes24.com/product/goods/192090317
100,샬레트래블북 시칠리아,"김문희, 우지선",샬레트래블앤라이프,2026년 06월,17000,15300,10.0,	9791188652457,https://www.yes24.com/product/goods/192089141
101,곱게 늙은 절집,심인보,담앤북스,2026년 06월,28000,25200,10.0,	9791162015759,https://www.yes24.com/product/goods/192087843
102,도쿄 호텔 도감 + 일본 책방 도감 세트,"엔도 케이, 마사키 데쓰야, 백운숙, 서하나",윌북(willbook),2026년 06월,42800,38520,9.6,,https://www.yes24.com/product/goods/192026901
103,트래블온 나트랑,정덕진,나우출판사,2026년 06월,15000,13500,10.0,	9791190486866,https://www.yes24.com/product/goods/191889348
104,산티아고 순례길 완벽 가이드,전재욱,디스커버리미디어,2026년 06월,20000,18000,,	9791188829569,https://www.yes24.com/product/goods/191693174
