rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
79,덮은 우물,제시카 윤,규장,2026년 05월,33000,29700,9.9,	9791165047221,https://www.yes24.com/product/goods/190215324
80,1세기 교회를 형성한 낯선 얼굴들,"니제이 굽타, 김명희",IVP,2026년 05월,23000,20700,,	9788932824093,https://www.yes24.com/product/goods/189825528
81,영적 성장으로 가는 길,"데이비드 호킨스, 박찬준",판미동,2026년 05월,19000,17100,9.9,	9791170527091,https://www.yes24.com/product/goods/188893565
82,맥체인 수업,박양규,샘솟는기쁨,2026년 05월,32000,28800,9.8,	9791192794815,https://www.yes24.com/product/goods/187926832
83,엄마의 무릎 성경 : 구약,"이지남, 구하랑",규장,2026년 04월,27000,24300,9.3,	9791165047108,https://www.yes24.com/product/goods/186537798
84,생각이 쉬는 사이,혜민,불광출판사,2026년 04월,19800,17820,9.3,	9791172612603,https://www.yes24.com/product/goods/184517119
85,하나님의 손길,김병삼,두란노,2025년 12월,24000,21600,10.0,	9788953152199,https://www.yes24.com/product/goods/167464966
86,그리스도께서 우리를 사랑하셨습니다,프란치스코 교황,한국천주교중앙협의회,2025년 05월,8000,8000,10.0,	9788972287445,https://www.yes24.com/product/goods/153915681
87,5가지 사랑의 언어,게리 채프먼,생명의말씀사,2024년 11월,10000,9000,10.0,	9788904141562,https://www.yes24.com/product/goods/139757572
88,이제서야 이해되는 반야심경,원영,불광출판사,2024년 05월,18000,16200,9.4,	9791193454923,https://www.yes24.com/product/goods/126444774
89,혼자 시작하는 사주명리 공부,김원,더퀘스트,2022년 07월,28000,25200,8.7,	9791140700561,https://www.yes24.com/product/goods/110796010
90,개역개정판 라스텔라 W 성경전서 (소/단본/색인/NKR62ETHU1/지갑식/그린),대한성서공회,라스텔라북스,2021년 01월,43000,38700,7.7,	9791197173042,https://www.yes24.com/product/goods/99028612
91,어? 성경이 읽어지네! : 구약,이애실,성경방,2018년 03월,25000,23750,9.4,	9791195543779,https://www.yes24.com/product/goods/59572619
92,지저스 콜링,사라 영,생명의말씀사,2012년 11월,12000,10800,9.9,	9788904164066,https://www.yes24.com/product/goods/8132202
93,기도 내려놓기,법륜,정토출판,2010년 07월,8500,7650,9.6,	9788985961660,https://www.yes24.com/product/goods/4041167
94,티벳 사자의 서,류시화,정신세계사,1995년 08월,25000,22500,9.2,	9788935700660,https://www.yes24.com/product/goods/32351
95,속지 맙시다,이재훈,CLC(기독교문서선교회),2026년 06월,14000,12600,,	9788934129707,https://www.yes24.com/product/goods/192130793
96,“I AM” 자기완성(Mastery)의 열쇠,피터 마운트 샤스타,아이엠티칭스,2026년 06월,13500,12150,,	9791199675841,https://www.yes24.com/product/goods/192126639
97,"수노 한 스푼, 찬양 한 그릇",이지철,세움북스,2026년 06월,16000,15200,,	9791193996829,https://www.yes24.com/product/goods/191926169
98,이제서야 이해되는 불교 세트,원영,불광출판사,2026년 06월,72000,64800,,	9791172612764,https://www.yes24.com/product/goods/190441596
99,프레임을 이기는 교회,노승주,리바이벌북스,2026년 05월,28000,25200,10.0,	9791198816337,https://www.yes24.com/product/goods/189850795
100,한국 천주교 성지순례,주교회의 순교자현양과 성지순례사목 위원회,한국천주교중앙협의회,2026년 04월,23000,23000,,	9788972287537,https://www.yes24.com/product/goods/189138042
